U_TECNICA;latitud;longitud;mercado;pais;provincia;localidad;portadoras;plan;plan general
SF00024;-32,584857;-60,781851;Litoral Sur;Argentina;Santa Fe;San Lorenzo;2;Si;Expansiones 2024
SF00026;-33,804862;-61,329458;Litoral Sur;Argentina;Santa Fe;General López;2;No;Sin Plan
SF00027;-34,365113;-62,134664;Litoral Sur;Argentina;Santa Fe;General López;3;No;Restricciones para Implementar
SF00029;-33,728886;-62,249723;Litoral Sur;Argentina;Santa Fe;General López;2;Carga;Sin Plan / Alta Carga
SF00031;-32,906676;-60,725962;Litoral Sur;Argentina;Santa Fe;Rosario;4;No;Restricciones para Implementar
SF00032;-34,275566;-62,718601;Litoral Sur;Argentina;Santa Fe;General López;5;No;Sin Plan
SF00033;-29,147021;-59,678341;Litoral Norte;Argentina;Santa Fe;General Obligado;5;Si;Expansiones 2024
SF00034;-28,419701;-59,259251;Litoral Norte;Argentina;Santa Fe;General Obligado;3;Carga;Sin Plan / Alta Carga
SF00041;-32,574675;-61,193191;Litoral Sur;Argentina;Santa Fe;Iriondo;2;No;Sin Plan
SF00042;-32,797316;-61,465435;Litoral Sur;Argentina;Santa Fe;Iriondo;2;No;Sin Plan
SF00043;-32,676356;-61,082882;Litoral Sur;Argentina;Santa Fe;Iriondo;4;No;Sin Plan
SF00044;-31,624061;-60,750069;Litoral Sur;Argentina;Santa Fe;Santa Fe;4;No;Restricciones para Implementar
SF00046;-31,418825;-61,050053;Litoral Sur;Argentina;Santa Fe;Las Colonias;1;Si;Expansiones 2024
SF00047;-31,718006;-61,092494;Litoral Sur;Argentina;Santa Fe;Las Colonias;4;No;Sin Plan
SF00051;-29,112678;-59,667836;Litoral Norte;Argentina;Santa Fe;General Obligado;4;No;Sin Plan
SF00052;-33,732842;-61,9785;Litoral Sur;Argentina;Santa Fe;General López;4;Carga;Sin Plan / Alta Carga
SF00054;-30,707166;-61,626917;Litoral Sur;Argentina;Santa Fe;San Cristóbal;4;No;Sin Plan
SF00055;-29,926978;-61,919864;Litoral Sur;Argentina;Santa Fe;San Cristóbal;2;No;Sin Plan
SF00058;-30,483802;-61,630853;Litoral Sur;Argentina;Santa Fe;San Cristóbal;4;No;Sin Plan
SF00059;-30,235805;-61,735163;Litoral Sur;Argentina;Santa Fe;San Cristóbal;4;No;Sin Plan
SF00065;-32,297319;-61,417844;Litoral Sur;Argentina;Santa Fe;San Jerónimo;3;No;Sin Plan
SF00069;-32,240448;-60,984683;Litoral Sur;Argentina;Santa Fe;San Jerónimo;1;Carga;Sin Plan / Alta Carga
SF00071;-32,808552;-60,716995;Litoral Sur;Argentina;Santa Fe;San Lorenzo;4;No;Restricciones para Implementar
SF00072;-32,657205;-60,736109;Litoral Sur;Argentina;Santa Fe;San Lorenzo;3;Carga;Sin Plan / Alta Carga
SF00075;-31,854949;-61,589677;Litoral Sur;Argentina;Santa Fe;San Martín;3;Carga;Sin Plan / Alta Carga
SF00078;-32,889391;-60,730645;Litoral Sur;Argentina;Santa Fe;Rosario;4;Carga;Sin Plan / Alta Carga
SF00083;-28,950266;-60,137509;Litoral Norte;Argentina;Santa Fe;Vera;3;No;Sin Plan
SF00087;-32,995511;-60,622336;Litoral Sur;Argentina;Santa Fe;Rosario;4;Carga;Sin Plan / Alta Carga
SF00088;-32,9702;-60,6932;Litoral Sur;Argentina;Santa Fe;Rosario;4;Si;Sectorizaciones 2024
SF00092;-31,619536;-61,928786;Litoral Sur;Argentina;Santa Fe;Castellanos;2;No;Sin Plan
SF00093;-33,474264;-61,484934;Litoral Sur;Argentina;Santa Fe;General López;3;Si;Expansiones 2024
SF00094;-34,017857;-62,254764;Litoral Sur;Argentina;Santa Fe;General López;4;No;Sin Plan
SF00095;-33,107557;-61,330677;Litoral Sur;Argentina;Santa Fe;Caseros;4;No;Sin Plan
SF00096;-33,311159;-62,034404;Mediterraneo;Argentina;Santa Fe;Caseros;4;No;Sin Plan
SF00097;-32,853851;-61,256608;Litoral Sur;Argentina;Santa Fe;Iriondo;2;No;Sin Plan
SF00098;-30,351487;-60,39872;Litoral Sur;Argentina;Santa Fe;San Justo;3;Carga;Sin Plan / Alta Carga
SF00099;-30,798802;-60,605494;Litoral Sur;Argentina;Santa Fe;San Justo;4;Carga;Sin Plan / Alta Carga
SF00100;-31,253602;-60,76003;Litoral Sur;Argentina;Santa Fe;Santa Fe;4;Carga;Sin Plan / Alta Carga
SF00101;-32,015071;-61,234424;Litoral Sur;Argentina;Santa Fe;San Jerónimo;5;No;Restricciones para Implementar
SF00102;-28,840819;-59,634322;Litoral Norte;Argentina;Santa Fe;General Obligado;3;No;Sin Plan
SF00104;-30,937932;-61,570765;Litoral Sur;Argentina;Santa Fe;Castellanos;4;No;Sin Plan
SF00105;-34,329285;-62,377059;Litoral Sur;Argentina;Santa Fe;General López;3;No;Sin Plan
SF00107;-31,092996;-61,905775;Litoral Sur;Argentina;Santa Fe;Castellanos;3;No;Restricciones para Implementar
SF00112;-30,977439;-61,739226;Litoral Sur;Argentina;Santa Fe;Castellanos;3;No;Restricciones para Implementar
SF00115;-29,453029;-60,189176;Litoral Norte;Argentina;Santa Fe;Vera;3;No;Sin Plan
SF00116;-28,241306;-59,446795;Litoral Norte;Argentina;Santa Fe;General Obligado;4;No;Sin Plan
SF00117;-31,670171;-60,773581;Litoral Sur;Argentina;Santa Fe;Santa Fe;4;Carga;Sin Plan / Alta Carga
SF00125;-32,052567;-61,791491;Litoral Sur;Argentina;Santa Fe;San Martín;3;No;Sin Plan
SF00126;-32,188438;-61,704636;Litoral Sur;Argentina;Santa Fe;San Martín;4;Carga;Sin Plan / Alta Carga
SF00128;-30,708333;-61,470833;Litoral Sur;Argentina;Santa Fe;San Cristóbal;2;No;Sin Plan
SF00130;-31,621765;-60,595441;Litoral Sur;Argentina;Santa Fe;Santa Fe;2;No;Sin Plan
SF00136;-33,74761;-61,964919;Litoral Sur;Argentina;Santa Fe;General López;5;Carga;Sin Plan / Alta Carga
SF00137;-33,698304;-61,613706;Litoral Sur;Argentina;Santa Fe;General López;3;Si;Expansiones 2024
SF00139;-31,491513;-60,427465;Litoral Sur;Argentina;Santa Fe;Garay;4;Carga;Sin Plan / Alta Carga
SF00140;-32,476994;-61,578393;Litoral Sur;Argentina;Santa Fe;Belgrano;3;Carga;Sin Plan / Alta Carga
SF00141;-33,140041;-61,478314;Litoral Sur;Argentina;Santa Fe;Caseros;3;No;Sin Plan
SF00142;-32,821481;-61,393213;Litoral Sur;Argentina;Santa Fe;Iriondo;3;Carga;Sin Plan / Alta Carga
SF00144;-32,689163;-61,515324;Litoral Sur;Argentina;Santa Fe;Belgrano;2;No;Sin Plan
SF00146;-32,817601;-61,386559;Litoral Sur;Argentina;Santa Fe;Iriondo;1;No;Sin Plan
SF00147;-30,145947;-60,343532;Litoral Sur;Argentina;Santa Fe;San Justo;2;No;Sin Plan
SF00149;-31,122543;-61,458585;Litoral Sur;Argentina;Santa Fe;Castellanos;5;No;Sin Plan
SF00172;-32,918874;-60,695125;Litoral Sur;Argentina;Santa Fe;Rosario;4;Carga;Sin Plan / Alta Carga
SF00176;-32,142986;-61,983595;Litoral Sur;Argentina;Santa Fe;San Martín;3;No;Sin Plan
SF00177;-32,947309;-60,64096;Litoral Sur;Argentina;Santa Fe;Rosario;1;No;Restricciones para Implementar
SF00178;-31,254086;-61,506454;Litoral Sur;Argentina;Santa Fe;Castellanos;4;No;Sin Plan
SF00179;-32,94753;-60,65005;Litoral Sur;Argentina;Santa Fe;Rosario;2;No;Sin Plan
SF00194;-32,940485;-60,690753;Litoral Sur;Argentina;Santa Fe;Rosario;3;No;Sin Plan
SF00196;-30,988818;-61,014825;Litoral Sur;Argentina;Santa Fe;Las Colonias;4;No;Restricciones para Implementar
SF00199;-31,545009;-60,683374;Litoral Sur;Argentina;Santa Fe;Santa Fe;4;Carga;Sin Plan / Alta Carga
SF00200;-31,647891;-60,707921;Litoral Sur;Argentina;Santa Fe;Santa Fe;4;Si;5G - 45
SF00202;-31,251566;-61,488687;Litoral Sur;Argentina;Santa Fe;Castellanos;5;No;Restricciones para Implementar
SF00204;-29,137197;-59,645952;Litoral Norte;Argentina;Santa Fe;General Obligado;5;No;Restricciones para Implementar
SF00205;-31,653248;-60,721095;Litoral Sur;Argentina;Santa Fe;Santa Fe;4;Carga;Sin Plan / Alta Carga
SF00206;-31,637961;-60,704651;Litoral Sur;Argentina;Santa Fe;Santa Fe;4;Si;Sectorizaciones 2024
SF00207;-31,607145;-60,712036;Litoral Sur;Argentina;Santa Fe;Santa Fe;4;Carga;Sin Plan / Alta Carga
SF00209;-31,772889;-60,842359;Litoral Sur;Argentina;Santa Fe;Santa Fe;3;Carga;Sin Plan / Alta Carga
SF00211;-31,459679;-61,710161;Litoral Sur;Argentina;Santa Fe;Castellanos;4;No;Sin Plan
SF00213;-30,230444;-61,872194;Litoral Sur;Argentina;Santa Fe;San Cristóbal;5;No;Restricciones para Implementar
SF00214;-32,863428;-61,153411;Litoral Sur;Argentina;Santa Fe;San Lorenzo;2;Carga;Sin Plan / Alta Carga
SF00215;-33,228693;-60,823763;Litoral Sur;Argentina;Santa Fe;Rosario;3;No;Sin Plan
SF00217;-31,973801;-60,940795;Litoral Sur;Argentina;Santa Fe;San Jerónimo;4;No;Sin Plan
SF00218;-31,60989;-61,14936;Litoral Sur;Argentina;Santa Fe;Las Colonias;5;Si;Expansiones 2024
SF00219;-31,321087;-60,660567;Litoral Sur;Argentina;Santa Fe;Santa Fe;2;No;Sin Plan
SF00220;-31,555403;-61,093517;Litoral Sur;Argentina;Santa Fe;Las Colonias;2;Carga;Sin Plan / Alta Carga
SF00221;-31,089287;-60,092639;Litoral Sur;Argentina;Santa Fe;Garay;3;Si;Expansiones 2024
SF00223;-33,244036;-61,34868;Litoral Sur;Argentina;Santa Fe;Caseros;3;No;Sin Plan
SF00225;-32,452179;-60,899048;Litoral Sur;Argentina;Santa Fe;San Jerónimo;3;No;Sin Plan
SF00226;-34,180797;-61,526532;Litoral Sur;Argentina;Santa Fe;General López;4;Carga;Sin Plan / Alta Carga
SF00227;-33,112495;-61,692792;Mediterraneo;Argentina;Santa Fe;Caseros;1;No;Restricciones para Implementar
SF00228;-32,062969;-61,593716;Litoral Sur;Argentina;Santa Fe;San Martín;4;Carga;Sin Plan / Alta Carga
SF00229;-31,575116;-61,377719;Litoral Sur;Argentina;Santa Fe;Las Colonias;2;No;Sin Plan
SF00230;-29,87513;-61,939358;Litoral Sur;Argentina;Santa Fe;San Cristóbal;3;No;Sin Plan
SF00234;-29,62394;-60,23695;Litoral Norte;Argentina;Santa Fe;Vera;2;No;Sin Plan
SF00235;-31,907589;-61,851681;Litoral Sur;Argentina;Santa Fe;San Martín;3;Carga;Sin Plan / Alta Carga
SF00236;-32,705711;-60,748364;Litoral Sur;Argentina;Santa Fe;San Lorenzo;4;Carga;Sin Plan / Alta Carga
SF00237;-29,345353;-59,938229;Litoral Norte;Argentina;Santa Fe;General Obligado;2;No;Sin Plan
SF00238;-28,674716;-60,074005;Litoral Norte;Argentina;Santa Fe;Vera;3;No;Sin Plan
SF00239;-33,544824;-61,132434;Litoral Sur;Argentina;Santa Fe;Constitución;3;No;Sin Plan
SF00244;-29,235739;-61,768169;Litoral Norte;Argentina;Santa Fe;9 de Julio;4;No;Restricciones para Implementar
SF00246;-31,602546;-60,682722;Litoral Sur;Argentina;Santa Fe;Santa Fe;4;Carga;Sin Plan / Alta Carga
SF00247;-33,382904;-61,195044;Litoral Sur;Argentina;Santa Fe;Caseros;3;No;Sin Plan
SF00248;-31,507611;-60,681142;Litoral Sur;Argentina;Santa Fe;Santa Fe;3;No;Sin Plan
SF00250;-31,635276;-60,685228;Litoral Sur;Argentina;Santa Fe;Santa Fe;4;Carga;Sin Plan / Alta Carga
SF00251;-31,656297;-60,709617;Litoral Sur;Argentina;Santa Fe;Santa Fe;4;Carga;Sin Plan / Alta Carga
SF00252;-31,62243;-60,715615;Litoral Sur;Argentina;Santa Fe;Santa Fe;4;Carga;Sin Plan / Alta Carga
SF00254;-32,784093;-60,737212;Litoral Sur;Argentina;Santa Fe;San Lorenzo;4;Carga;Sin Plan / Alta Carga
SF00259;-33,535436;-60,810356;Litoral Sur;Argentina;Santa Fe;Constitución;3;No;Sin Plan
SF00260;-33,102207;-60,564895;Litoral Sur;Argentina;Santa Fe;Rosario;4;Carga;Sin Plan / Alta Carga
SF00262;-33,302025;-60,840184;Litoral Sur;Argentina;Santa Fe;Constitución;1;No;Sin Plan
SF00265;-33,473366;-60,958029;Litoral Sur;Argentina;Santa Fe;Constitución;1;No;Sin Plan
SF00267;-33,158657;-61,10351;Litoral Sur;Argentina;Santa Fe;San Lorenzo;2;No;Sin Plan
SF00269;-33,487173;-60,520422;Litoral Sur;Argentina;Santa Fe;Constitución;2;No;Sin Plan
SF00270;-33,016826;-61,063104;Litoral Sur;Argentina;Santa Fe;San Lorenzo;4;No;Sin Plan
SF00271;-29,148047;-59,647471;Litoral Norte;Argentina;Santa Fe;General Obligado;5;No;Restricciones para Implementar
SF00272;-29,170285;-59,640328;Litoral Norte;Argentina;Santa Fe;General Obligado;3;Si;Expansiones 2024
SF00273;-29,119499;-59,665566;Litoral Norte;Argentina;Santa Fe;General Obligado;5;No;Restricciones para Implementar
SF00275;-28,356697;-59,267416;Litoral Norte;Argentina;Santa Fe;General Obligado;4;Si;Expansiones 2024
SF00276;-28,039972;-59,214778;Litoral Norte;Argentina;Santa Fe;General Obligado;2;No;Sin Plan
SF00277;-29,684358;-60,248383;Litoral Norte;Argentina;Santa Fe;Vera;2;No;Sin Plan
SF00278;-28,380989;-59,267059;Litoral Norte;Argentina;Santa Fe;General Obligado;3;No;Sin Plan
SF00279;-28,723434;-59,481632;Litoral Norte;Argentina;Santa Fe;General Obligado;3;No;Sin Plan
SF00280;-28,844726;-59,503252;Litoral Norte;Argentina;Santa Fe;General Obligado;2;No;Sin Plan
SF00282;-29,136402;-59,950178;Litoral Norte;Argentina;Santa Fe;General Obligado;2;No;Sin Plan
SF00283;-28,936799;-59,559306;Litoral Norte;Argentina;Santa Fe;General Obligado;2;No;Sin Plan
SF00284;-29,366281;-59,739131;Litoral Norte;Argentina;Santa Fe;General Obligado;2;No;Sin Plan
SF00286;-28,496722;-59,61375;Litoral Norte;Argentina;Santa Fe;General Obligado;3;No;Sin Plan
SF00287;-29,585012;-60,369394;Litoral Norte;Argentina;Santa Fe;Vera;3;No;Sin Plan
SF00288;-31,437797;-60,939614;Litoral Sur;Argentina;Santa Fe;Las Colonias;3;Carga;Sin Plan / Alta Carga
SF00289;-30,786642;-60,571406;Litoral Sur;Argentina;Santa Fe;San Justo;3;No;Sin Plan
SF00291;-31,604711;-60,576706;Litoral Sur;Argentina;Santa Fe;Santa Fe;3;No;Sin Plan
SF00292;-31,682969;-60,748998;Litoral Sur;Argentina;Santa Fe;Santa Fe;4;Carga;Sin Plan / Alta Carga
SF00293;-31,863051;-60,887111;Litoral Sur;Argentina;Santa Fe;San Jerónimo;1;Carga;Sin Plan / Alta Carga
SF00294;-31,190259;-60,740377;Litoral Sur;Argentina;Santa Fe;Santa Fe;2;Carga;Sin Plan / Alta Carga
SF00296;-32,360171;-60,950292;Litoral Sur;Argentina;Santa Fe;San Jerónimo;3;No;Sin Plan
SF00297;-30,226957;-60,358925;Litoral Sur;Argentina;Santa Fe;San Justo;3;No;Sin Plan
SF00298;-30,582447;-60,476028;Litoral Sur;Argentina;Santa Fe;San Justo;3;Carga;Sin Plan / Alta Carga
SF00299;-31,239893;-61,225827;Litoral Sur;Argentina;Santa Fe;Las Colonias;2;Carga;Sin Plan / Alta Carga
SF00301;-31,059754;-61,175286;Litoral Sur;Argentina;Santa Fe;Las Colonias;2;Carga;Sin Plan / Alta Carga
SF00302;-31,573738;-60,988812;Litoral Sur;Argentina;Santa Fe;Las Colonias;4;No;Sin Plan
SF00303;-31,348313;-61,242515;Litoral Sur;Argentina;Santa Fe;Las Colonias;2;Carga;Sin Plan / Alta Carga
SF00304;-31,010989;-60,908723;Litoral Sur;Argentina;Santa Fe;Las Colonias;3;No;Sin Plan
SF00306;-31,757004;-61,096537;Litoral Sur;Argentina;Santa Fe;Las Colonias;4;Carga;Sin Plan / Alta Carga
SF00307;-31,433303;-61,252938;Litoral Sur;Argentina;Santa Fe;Las Colonias;3;No;Sin Plan
SF00309;-29,903589;-59,825374;Litoral Sur;Argentina;Santa Fe;San Javier;2;No;Sin Plan
SF00310;-31,194115;-60,169416;Litoral Sur;Argentina;Santa Fe;Garay;3;Carga;Sin Plan / Alta Carga
SF00311;-31,133741;-60,971579;Litoral Sur;Argentina;Santa Fe;Las Colonias;2;Carga;Sin Plan / Alta Carga
SF00312;-32,169704;-61,148811;Litoral Sur;Argentina;Santa Fe;San Jerónimo;4;No;Sin Plan
SF00314;-31,896831;-61,398363;Litoral Sur;Argentina;Santa Fe;San Martín;2;No;Sin Plan
SF00315;-33,705764;-62,011351;Litoral Sur;Argentina;Santa Fe;General López;3;No;Sin Plan
SF00320;-34,315896;-62,049069;Litoral Sur;Argentina;Santa Fe;General López;4;No;Restricciones para Implementar
SF00321;-33,639831;-61,839277;Litoral Sur;Argentina;Santa Fe;General López;4;No;Sin Plan
SF00322;-33,152419;-61,284756;Litoral Sur;Argentina;Santa Fe;Caseros;2;No;Sin Plan
SF00324;-33,606384;-61,611434;Litoral Sur;Argentina;Santa Fe;General López;2;No;Sin Plan
SF00325;-32,978078;-61,542307;Litoral Sur;Argentina;Santa Fe;Iriondo;2;No;Sin Plan
SF00327;-33,379674;-61,720109;Litoral Sur;Argentina;Santa Fe;Caseros;2;No;Sin Plan
SF00328;-32,452442;-60,820776;Litoral Sur;Argentina;Santa Fe;San Jerónimo;4;No;Sin Plan
SF00329;-33,340003;-61,868666;Litoral Sur;Argentina;Santa Fe;Caseros;3;No;Sin Plan
SF00330;-33,659073;-61,474104;Litoral Sur;Argentina;Santa Fe;General López;3;No;Sin Plan
SF00331;-33,606599;-61,300197;Litoral Sur;Argentina;Santa Fe;General López;2;No;Sin Plan
SF00332;-33,7414;-61,7631;Litoral Sur;Argentina;Santa Fe;General López;3;No;Sin Plan
SF00333;-33,399196;-61,853017;Litoral Sur;Argentina;Santa Fe;Caseros;3;No;Sin Plan
SF00334;-31,241803;-61,501611;Litoral Sur;Argentina;Santa Fe;Castellanos;5;No;Restricciones para Implementar
SF00338;-30,842977;-61,58771;Litoral Sur;Argentina;Santa Fe;Castellanos;4;No;Sin Plan
SF00339;-31,354986;-61,507802;Litoral Sur;Argentina;Santa Fe;Castellanos;2;No;Sin Plan
SF00340;-30,867961;-61,334638;Litoral Sur;Argentina;Santa Fe;Castellanos;3;No;Restricciones para Implementar
SF00341;-32,266625;-61,870755;Litoral Sur;Argentina;Santa Fe;San Martín;2;No;Sin Plan
SF00342;-31,341696;-61,813087;Litoral Sur;Argentina;Santa Fe;Castellanos;3;No;Sin Plan
SF00343;-31,551521;-61,889871;Litoral Sur;Argentina;Santa Fe;Castellanos;4;No;Sin Plan
SF00344;-29,057301;-60,414911;Litoral Norte;Argentina;Santa Fe;Vera;3;No;Sin Plan
SF00345;-32,597648;-60,845224;Litoral Sur;Argentina;Santa Fe;Iriondo;3;Carga;Sin Plan / Alta Carga
SF00346;-30,686982;-61,046213;Litoral Sur;Argentina;Santa Fe;Las Colonias;2;No;Sin Plan
SF00347;-32,378837;-61,350801;Litoral Sur;Argentina;Santa Fe;San Jerónimo;4;Carga;Sin Plan / Alta Carga
SF00348;-32,016658;-62,058706;Litoral Sur;Argentina;Santa Fe;San Martín;2;No;Sin Plan
SF00349;-28,22467;-61,52538;Litoral Norte;Argentina;Santa Fe;9 de Julio;2;No;Sin Plan
SF00352;-28,0253;-61,19049;Litoral Norte;Argentina;Santa Fe;9 de Julio;3;No;Sin Plan
SF00353;-31,641117;-60,655743;Litoral Sur;Argentina;Santa Fe;Santa Fe;3;No;Sin Plan
SF00354;-33,156395;-60,511222;Litoral Sur;Argentina;Santa Fe;Rosario;4;Si;Sectorizaciones 2024
SF00356;-32,99779;-60,654083;Litoral Sur;Argentina;Santa Fe;Rosario;4;Carga;Sin Plan / Alta Carga
SF00357;-32,990452;-60,665332;Litoral Sur;Argentina;Santa Fe;Rosario;3;No;Sin Plan
SF00362;-33,027912;-61,178793;Litoral Sur;Argentina;Santa Fe;Caseros;3;No;Sin Plan
SF00363;-34,266008;-62,712723;Litoral Sur;Argentina;Santa Fe;General López;5;Carga;Sin Plan / Alta Carga
SF00364;-33,745303;-61,984238;Litoral Sur;Argentina;Santa Fe;General López;4;No;Sin Plan
SF00365;-33,772072;-61,948531;Litoral Sur;Argentina;Santa Fe;General López;5;Si;Expansiones 2024
SF00366;-31,256041;-61,478852;Litoral Sur;Argentina;Santa Fe;Castellanos;3;Si;Expansiones 2024
SF00368;-31,8248;-62,11095;Litoral Sur;Argentina;Santa Fe;San Martín;3;No;Sin Plan
SF00369;-32,125;-61,54358;Litoral Sur;Argentina;Santa Fe;San Martín;3;No;Sin Plan
SF00372;-31,640966;-60,720934;Litoral Sur;Argentina;Santa Fe;Santa Fe;3;Si;Expansiones 2024
SF00373;-31,616136;-60,696536;Litoral Sur;Argentina;Santa Fe;Santa Fe;4;No;Restricciones para Implementar
SF00374;-30,859806;-60,961718;Litoral Sur;Argentina;Santa Fe;Las Colonias;3;Carga;Sin Plan / Alta Carga
SF00376;-31,710877;-60,806132;Litoral Sur;Argentina;Santa Fe;Santa Fe;3;No;Sin Plan
SF00377;-31,568833;-60,726222;Litoral Sur;Argentina;Santa Fe;Santa Fe;4;Si;Sectorizaciones 2024
SF00378;-32,951628;-60,626824;Litoral Sur;Argentina;Santa Fe;Rosario;3;No;Sin Plan
SF00380;-33,092602;-61,785794;Mediterraneo;Argentina;Santa Fe;Caseros;4;No;Sin Plan
SF00381;-34,128945;-62,404453;Litoral Sur;Argentina;Santa Fe;General López;5;Carga;Sin Plan / Alta Carga
SF00382;-33,785284;-61,215898;Litoral Sur;Argentina;Santa Fe;General López;4;No;Sin Plan
SF00383;-33,730298;-61,962388;Litoral Sur;Argentina;Santa Fe;General López;4;Si;Expansiones 2024
SF00384;-31,578592;-60,694734;Litoral Sur;Argentina;Santa Fe;Santa Fe;3;Carga;Sin Plan / Alta Carga
SF00385;-28,974941;-59,849661;Litoral Norte;Argentina;Santa Fe;General Obligado;2;No;Sin Plan
SF00387;-33,80092;-61,335099;Litoral Sur;Argentina;Santa Fe;General López;3;No;Sin Plan
SF00388;-33,223367;-60,349438;Litoral Sur;Argentina;Santa Fe;Constitución;3;Si;Expansiones 2024
SF00389;-33,031011;-60,621305;Litoral Sur;Argentina;Santa Fe;Rosario;4;Carga;Sin Plan / Alta Carga
SF00390;-33,441626;-61,525187;Litoral Sur;Argentina;Santa Fe;General López;3;No;Sin Plan
SF00391;-31,736745;-60,807991;Litoral Sur;Argentina;Santa Fe;Santa Fe;4;No;Restricciones para Implementar
SF00392;-32,6658;-60,752225;Litoral Sur;Argentina;Santa Fe;San Lorenzo;3;Carga;Sin Plan / Alta Carga
SF00395;-32,95614;-60,64475;Litoral Sur;Argentina;Santa Fe;Rosario;2;No;Sin Plan
SF00396;-32,971646;-60,632385;Litoral Sur;Argentina;Santa Fe;Rosario;4;No;Restricciones para Implementar
SF00397;-32,935613;-60,661049;Litoral Sur;Argentina;Santa Fe;Rosario;2;Carga;Sin Plan / Alta Carga
SF00398;-32,927803;-60,709306;Litoral Sur;Argentina;Santa Fe;Rosario;4;No;Restricciones para Implementar
SF00399;-32,952709;-60,671944;Litoral Sur;Argentina;Santa Fe;Rosario;4;Carga;Sin Plan / Alta Carga
SF00400;-34,005281;-61,600701;Litoral Sur;Argentina;Santa Fe;General López;5;Carga;Sin Plan / Alta Carga
SF00401;-34,241893;-62,704808;Litoral Sur;Argentina;Santa Fe;General López;4;No;Sin Plan
SF00403;-32,465425;-61,566661;Litoral Sur;Argentina;Santa Fe;Belgrano;3;Carga;Sin Plan / Alta Carga
SF00404;-33,146571;-61,471484;Litoral Sur;Argentina;Santa Fe;Caseros;3;No;Sin Plan
SF00405;-32,682204;-61,520263;Litoral Sur;Argentina;Santa Fe;Belgrano;3;No;Sin Plan
SF00406;-33,502917;-60,083872;Litoral Sur;Argentina;Buenos Aires;Ramallo;4;Carga;Sin Plan / Alta Carga
SF00408;-32,198512;-61,699347;Litoral Sur;Argentina;Santa Fe;San Martín;4;Carga;Sin Plan / Alta Carga
SF00409;-28,499355;-59,357591;Litoral Norte;Argentina;Santa Fe;General Obligado;5;Si;Expansiones 2024
SF00410;-29,878213;-60,286339;Litoral Norte;Argentina;Santa Fe;Vera;4;No;Sin Plan
SF00411;-31,396969;-61,087575;Litoral Sur;Argentina;Santa Fe;Las Colonias;4;Carga;Sin Plan / Alta Carga
